Owner,Kind,Constant,Value,Description
WdTemplateType,Enumeration,wdNormalTemplate,0,The normal default template.
WdTemplateType,Enumeration,wdGlobalTemplate,1,A global template.
WdTemplateType,Enumeration,wdAttachedTemplate,2,An attached template.
WdTextboxTightWrap,Enumeration,wdTightNone,0,Does not wrap text tightly around the contents of a text box.
WdTextboxTightWrap,Enumeration,wdTightAll,1,Wraps text around the text box tightly to the contents of the text box on all lines.
WdTextboxTightWrap,Enumeration,wdTightFirstAndLastLines,2,Wraps text tightly only on first and last lines.
WdTextboxTightWrap,Enumeration,wdTightFirstLineOnly,3,Wraps text tightly only on the first line.
WdTextboxTightWrap,Enumeration,wdTightLastLineOnly,4,Wraps text tightly only on the last line.
WdTextFormFieldType,Enumeration,wdRegularText,0,Regular text field.
WdTextFormFieldType,Enumeration,wdNumberText,1,Number text field.
WdTextFormFieldType,Enumeration,wdDateText,2,Date text field.
WdTextFormFieldType,Enumeration,wdCurrentDateText,3,Current date text field.
WdTextFormFieldType,Enumeration,wdCurrentTimeText,4,Current time text field.
WdTextFormFieldType,Enumeration,wdCalculationText,5,Calculation text field.
WdTextOrientation,Enumeration,wdTextOrientationHorizontal,0,Text flows horizontally. Default.
WdTextOrientation,Enumeration,wdTextOrientationUpward,2,Text flows upward on a slope.
WdTextOrientation,Enumeration,wdTextOrientationDownward,3,Text flows downward on a slope.
WdTextOrientation,Enumeration,wdTextOrientationVerticalFarEast,1,"Text flows vertically and reads downward from the top, right to left."
WdTextOrientation,Enumeration,wdTextOrientationHorizontalRotatedFarEast,4,Text flows horizontally but from right to left to accommodate right-to-left languages.
WdTextOrientation,Enumeration,wdTextOrientationVertical,5,"Text flows vertically and reads downward from the top, left to right."
WdTextOrientationHID,Enumeration,emptyenum,0,
WdTextureIndex,Enumeration,wdTextureNone,0,No shading.
WdTextureIndex,Enumeration,wdTexture2Pt5Percent,25,2.5 percent shading.
WdTextureIndex,Enumeration,wdTexture5Percent,50,5 percent shading.
WdTextureIndex,Enumeration,wdTexture7Pt5Percent,75,7.5 percent shading.
WdTextureIndex,Enumeration,wdTexture10Percent,100,10 percent shading.
WdTextureIndex,Enumeration,wdTexture12Pt5Percent,125,12.5 percent shading.
WdTextureIndex,Enumeration,wdTexture15Percent,150,15 percent shading.
WdTextureIndex,Enumeration,wdTexture17Pt5Percent,175,17.5 percent shading.
WdTextureIndex,Enumeration,wdTexture20Percent,200,20 percent shading.
WdTextureIndex,Enumeration,wdTexture22Pt5Percent,225,22.5 percent shading.
WdTextureIndex,Enumeration,wdTexture25Percent,250,25 percent shading.
WdTextureIndex,Enumeration,wdTexture27Pt5Percent,275,27.5 percent shading.
WdTextureIndex,Enumeration,wdTexture30Percent,300,30 percent shading.
WdTextureIndex,Enumeration,wdTexture32Pt5Percent,325,32.5 percent shading.
WdTextureIndex,Enumeration,wdTexture35Percent,350,35 percent shading.
WdTextureIndex,Enumeration,wdTexture37Pt5Percent,375,37.5 percent shading.
WdTextureIndex,Enumeration,wdTexture40Percent,400,40 percent shading.
WdTextureIndex,Enumeration,wdTexture42Pt5Percent,425,42.5 percent shading.
WdTextureIndex,Enumeration,wdTexture45Percent,450,45 percent shading.
WdTextureIndex,Enumeration,wdTexture47Pt5Percent,475,47.5 percent shading.
WdTextureIndex,Enumeration,wdTexture50Percent,500,50 percent shading.
WdTextureIndex,Enumeration,wdTexture52Pt5Percent,525,52.5 percent shading.
WdTextureIndex,Enumeration,wdTexture55Percent,550,55 percent shading.
WdTextureIndex,Enumeration,wdTexture57Pt5Percent,575,57.5 percent shading.
WdTextureIndex,Enumeration,wdTexture60Percent,600,60 percent shading.
WdTextureIndex,Enumeration,wdTexture62Pt5Percent,625,62.5 percent shading.
WdTextureIndex,Enumeration,wdTexture65Percent,650,65 percent shading.
WdTextureIndex,Enumeration,wdTexture67Pt5Percent,675,67.5 percent shading.
WdTextureIndex,Enumeration,wdTexture70Percent,700,70 percent shading.
WdTextureIndex,Enumeration,wdTexture72Pt5Percent,725,72.5 percent shading.
WdTextureIndex,Enumeration,wdTexture75Percent,750,75 percent shading.
WdTextureIndex,Enumeration,wdTexture77Pt5Percent,775,77.5 percent shading.
WdTextureIndex,Enumeration,wdTexture80Percent,800,80 percent shading.
WdTextureIndex,Enumeration,wdTexture82Pt5Percent,825,82.5 percent shading.
WdTextureIndex,Enumeration,wdTexture85Percent,850,85 percent shading.
WdTextureIndex,Enumeration,wdTexture87Pt5Percent,875,87.5 percent shading.
WdTextureIndex,Enumeration,wdTexture90Percent,900,90 percent shading.
WdTextureIndex,Enumeration,wdTexture92Pt5Percent,925,92.5 percent shading.
WdTextureIndex,Enumeration,wdTexture95Percent,950,95 percent shading.
WdTextureIndex,Enumeration,wdTexture97Pt5Percent,975,97.5 percent shading.
WdTextureIndex,Enumeration,wdTextureSolid,1000,Solid shading.
WdTextureIndex,Enumeration,wdTextureDarkHorizontal,-1,Dark horizontal shading.
WdTextureIndex,Enumeration,wdTextureDarkVertical,-2,Dark vertical shading.
WdTextureIndex,Enumeration,wdTextureDarkDiagonalDown,-3,Dark diagonal down shading.
WdTextureIndex,Enumeration,wdTextureDarkDiagonalUp,-4,Dark diagonal up shading.
WdTextureIndex,Enumeration,wdTextureDarkCross,-5,Dark horizontal cross shading.
WdTextureIndex,Enumeration,wdTextureDarkDiagonalCross,-6,Dark diagonal cross shading.
WdTextureIndex,Enumeration,wdTextureHorizontal,-7,Horizontal shading.
WdTextureIndex,Enumeration,wdTextureVertical,-8,Vertical shading.
WdTextureIndex,Enumeration,wdTextureDiagonalDown,-9,Diagonal down shading.
WdTextureIndex,Enumeration,wdTextureDiagonalUp,-10,Diagonal up shading.
WdTextureIndex,Enumeration,wdTextureCross,-11,Horizontal cross shading.
WdTextureIndex,Enumeration,wdTextureDiagonalCross,-12,Diagonal cross shading.
WdThemeColorIndex,Enumeration,wdNotThemeColor,-1,No color.
WdThemeColorIndex,Enumeration,wdThemeColorMainDark1,0,Dark main color 1.
WdThemeColorIndex,Enumeration,wdThemeColorMainLight1,1,Light main color 1.
WdThemeColorIndex,Enumeration,wdThemeColorMainDark2,2,Dark main color 2.
WdThemeColorIndex,Enumeration,wdThemeColorMainLight2,3,Light main color 2.
WdThemeColorIndex,Enumeration,wdThemeColorAccent1,4,Accent color 1.
WdThemeColorIndex,Enumeration,wdThemeColorAccent2,5,Accent color 2.
WdThemeColorIndex,Enumeration,wdThemeColorAccent3,6,Accent color 3.
WdThemeColorIndex,Enumeration,wdThemeColorAccent4,7,Accent color 4.
WdThemeColorIndex,Enumeration,wdThemeColorAccent5,8,Accent color 5.
WdThemeColorIndex,Enumeration,wdThemeColorAccent6,9,Accent color 6.
WdThemeColorIndex,Enumeration,wdThemeColorHyperlink,10,Hyperlink color.
WdThemeColorIndex,Enumeration,wdThemeColorHyperlinkFollowed,11,Followed hyperlink color.
WdThemeColorIndex,Enumeration,wdThemeColorBackground1,12,Background color 1.
WdThemeColorIndex,Enumeration,wdThemeColorText1,13,Text color 1.
WdThemeColorIndex,Enumeration,wdThemeColorBackground2,14,Background color 2.
WdThemeColorIndex,Enumeration,wdThemeColorText2,15,Text color 2.
WdToaFormat,Enumeration,wdTOATemplate,0,Template formatting.
WdToaFormat,Enumeration,wdTOAClassic,1,Classic formatting.
WdToaFormat,Enumeration,wdTOADistinctive,2,Distinctive formatting.
WdToaFormat,Enumeration,wdTOAFormal,3,Formal formatting.
WdToaFormat,Enumeration,wdTOASimple,4,Simple formatting.
WdTocFormat,Enumeration,wdTOCTemplate,0,Template formatting.
WdTocFormat,Enumeration,wdTOCClassic,1,Classic formatting.
WdTocFormat,Enumeration,wdTOCDistinctive,2,Distinctive formatting.
WdTocFormat,Enumeration,wdTOCFancy,3,Fancy formatting.
WdTocFormat,Enumeration,wdTOCModern,4,Modern formatting.
WdTocFormat,Enumeration,wdTOCFormal,5,Formal formatting.
WdTocFormat,Enumeration,wdTOCSimple,6,Simple formatting.
WdTofFormat,Enumeration,wdTOFTemplate,0,Template formatting.
WdTofFormat,Enumeration,wdTOFClassic,1,Classic formatting.
WdTofFormat,Enumeration,wdTOFDistinctive,2,Distinctive formatting.
WdTofFormat,Enumeration,wdTOFCentered,3,Centered formatting.
WdTofFormat,Enumeration,wdTOFFormal,4,Formal formatting.
WdTofFormat,Enumeration,wdTOFSimple,5,Simple formatting.
WdTrailingCharacter,Enumeration,wdTrailingTab,0,A tab is inserted.
WdTrailingCharacter,Enumeration,wdTrailingSpace,1,A space is inserted. Default.
WdTrailingCharacter,Enumeration,wdTrailingNone,2,No character is inserted.
WdTwoLinesInOneType,Enumeration,wdTwoLinesInOneNone,0,Restore the two lines of text written into one to two separate lines.
WdTwoLinesInOneType,Enumeration,wdTwoLinesInOneNoBrackets,1,Use no enclosing character.
WdTwoLinesInOneType,Enumeration,wdTwoLinesInOneParentheses,2,Enclose the lines using parentheses.
WdTwoLinesInOneType,Enumeration,wdTwoLinesInOneSquareBrackets,3,Enclose the lines using square brackets.
WdTwoLinesInOneType,Enumeration,wdTwoLinesInOneAngleBrackets,4,Enclose the lines using angle brackets.
WdTwoLinesInOneType,Enumeration,wdTwoLinesInOneCurlyBrackets,5,Enclose the lines using curly brackets.
WdUnderline,Enumeration,wdUnderlineNone,0,No underline.
WdUnderline,Enumeration,wdUnderlineSingle,1,A single line. default.
WdUnderline,Enumeration,wdUnderlineWords,2,Underline individual words only.
WdUnderline,Enumeration,wdUnderlineDouble,3,A double line.
WdUnderline,Enumeration,wdUnderlineDotted,4,Dots.
WdUnderline,Enumeration,wdUnderlineThick,6,A single thick line.
WdUnderline,Enumeration,wdUnderlineDash,7,Dashes.
WdUnderline,Enumeration,wdUnderlineDotDash,9,Alternating dots and dashes.
WdUnderline,Enumeration,wdUnderlineDotDotDash,10,An alternating dot-dot-dash pattern.
WdUnderline,Enumeration,wdUnderlineWavy,11,A single wavy line.
WdUnderline,Enumeration,wdUnderlineWavyHeavy,27,A heavy wavy line.
WdUnderline,Enumeration,wdUnderlineDottedHeavy,20,Heavy dots.
WdUnderline,Enumeration,wdUnderlineDashHeavy,23,Heavy dashes.
WdUnderline,Enumeration,wdUnderlineDotDashHeavy,25,Alternating heavy dots and heavy dashes.
WdUnderline,Enumeration,wdUnderlineDotDotDashHeavy,26,An alternating heavy dot-dot-dash pattern.
WdUnderline,Enumeration,wdUnderlineDashLong,39,Long dashes.
WdUnderline,Enumeration,wdUnderlineDashLongHeavy,55,Long heavy dashes.
WdUnderline,Enumeration,wdUnderlineWavyDouble,43,A double wavy line.
WdUnits,Enumeration,wdCharacter,1,A character.
WdUnits,Enumeration,wdWord,2,A word.
WdUnits,Enumeration,wdSentence,3,A sentence.
WdUnits,Enumeration,wdParagraph,4,A paragraph.
WdUnits,Enumeration,wdLine,5,A line.
WdUnits,Enumeration,wdStory,6,A story.
WdUnits,Enumeration,wdScreen,7,The screen dimensions.
WdUnits,Enumeration,wdSection,8,A section.
WdUnits,Enumeration,wdColumn,9,A column.
WdUnits,Enumeration,wdRow,10,A row.
WdUnits,Enumeration,wdWindow,11,A window.
WdUnits,Enumeration,wdCell,12,A cell.
WdUnits,Enumeration,wdCharacterFormatting,13,Character formatting.
WdUnits,Enumeration,wdParagraphFormatting,14,Paragraph formatting.
WdUnits,Enumeration,wdTable,15,A table.
WdUnits,Enumeration,wdItem,16,The selected item.
WdUpdateStyleListBehavior,Enumeration,wdListBehaviorKeepPreviousPattern,0,Keeps the existing numbering or bullets pattern for all other paragraphs that use the same style and does not apply the numbering or bullets pattern of the selection.
WdUpdateStyleListBehavior,Enumeration,wdListBehaviorAddBulletsNumbering,1,Adds the numbering or bullets pattern of the selection to all paragraphs in the document that use the same style.
WdUseFormattingFrom,Enumeration,wdFormattingFromCurrent,0,Copy source formatting from the current item.
WdUseFormattingFrom,Enumeration,wdFormattingFromSelected,1,Copy source formatting from the current selection.
WdUseFormattingFrom,Enumeration,wdFormattingFromPrompt,2,Prompt the user for formatting to use.
WdVerticalAlignment,Enumeration,wdAlignVerticalTop,0,Top vertical alignment.
WdVerticalAlignment,Enumeration,wdAlignVerticalCenter,1,Center vertical alignment.
WdVerticalAlignment,Enumeration,wdAlignVerticalJustify,2,Justified vertical alignment.
WdVerticalAlignment,Enumeration,wdAlignVerticalBottom,3,Bottom vertical alignment.
WdViewType,Enumeration,wdNormalView,1,A normal view.
WdViewType,Enumeration,wdOutlineView,2,An outline view.
WdViewType,Enumeration,wdPrintView,3,A print view.
WdViewType,Enumeration,wdPrintPreview,4,A print preview view.
WdViewType,Enumeration,wdMasterView,5,A master view.
WdViewType,Enumeration,wdWebView,6,A Web view.
WdViewType,Enumeration,wdReadingView,7,A reading view.
WdViewType,Enumeration,wdConflictView,8,
WdViewTypeOld,Enumeration,wdPageView,3,
WdViewTypeOld,Enumeration,wdOnlineView,6,
WdVisualSelection,Enumeration,wdVisualSelectionBlock,0,All selected lines are the same width.
WdVisualSelection,Enumeration,wdVisualSelectionContinuous,1,The selection wraps from line to line.
WdWindowState,Enumeration,wdWindowStateNormal,0,Normal.
WdWindowState,Enumeration,wdWindowStateMaximize,1,Maximized.
WdWindowState,Enumeration,wdWindowStateMinimize,2,Minimized.
WdWindowType,Enumeration,wdWindowDocument,0,A document window.
WdWindowType,Enumeration,wdWindowTemplate,1,A template window.
WdWordDialog,Enumeration,wdDialogHelpAbout,9,"APPNAME, APPCOPYRIGHT, APPUSERNAME, APPORGANIZATION, APPSERIALNUMBER"
WdWordDialog,Enumeration,wdDialogHelpWordPerfectHelp,10,"WPCommand, HelpText, DemoGuidance"
WdWordDialog,Enumeration,wdDialogDocumentStatistics,78,"FileName, Directory, Template, Title, Created, LastSaved, LastSavedBy, Revision, Time, Printed, Pages, Words, Characters, Paragraphs, Lines, FileSize"
WdWordDialog,Enumeration,wdDialogFileNew,79,"Template, NewTemplate, DocumentType, Visible"
WdWordDialog,Enumeration,wdDialogFileOpen,80,"Name, ConfirmConversions, ReadOnly, LinkToSource, AddToMru, PasswordDoc, PasswordDot, Revert, WritePasswordDoc, WritePasswordDot, Connection, SQLStatement, SQLStatement1, Format, Encoding, Visible, OpenExclusive, OpenAndRepair, SubType, DocumentDirection, NoEncodingDialog, XMLTransform"
WdWordDialog,Enumeration,wdDialogMailMergeOpenDataSource,81,(none)
WdWordDialog,Enumeration,wdDialogMailMergeOpenHeaderSource,82,(none)
WdWordDialog,Enumeration,wdDialogFileSaveAs,84,"Name, Format, LockAnnot, Password, AddToMru, WritePassword, RecommendReadOnly, EmbedFonts, NativePictureFormat, FormsData, SaveAsAOCELetter, WriteVersion, VersionDesc, InsertLineBreaks, AllowSubstitutions, LineEnding, AddBiDiMarks"
WdWordDialog,Enumeration,wdDialogFileSummaryInfo,86,"Title, Subject, Author, Keywords, Comments, FileName, Directory, Template, CreateDate, LastSavedDate, LastSavedBy, RevisionNumber, EditTime, LastPrintedDate, NumPages, NumWords, NumChars, NumParas, NumLines, Update, FileSize"
WdWordDialog,Enumeration,wdDialogToolsTemplates,87,(none)
WdWordDialog,Enumeration,wdDialogFilePrint,88,"Background, AppendPrFile, Range, PrToFileName, From, To, Type, NumCopies, Pages, Order, PrintToFile, Collate, FileName, Printer, OutputPrinter, DuplexPrint, PrintZoomColumn, PrintZoomRow, PrintZoomPaperWidth, PrintZoomPaperHeight, ZoomPaper"
WdWordDialog,Enumeration,wdDialogFilePrintSetup,97,"Printer, Options, Network, DoNotSetAsSysDefault"
WdWordDialog,Enumeration,wdDialogFileFind,99,"SearchName, SearchPath, Name, SubDir, Title, Author, Keywords, Subject, Options, MatchCase, Text, PatternMatch, DateSavedFrom, DateSavedTo, SavedBy, DateCreatedFrom, DateCreatedTo, View, SortBy, ListBy, SelectedFile, Add, Delete, ShowFolders, MatchByte"
WdWordDialog,Enumeration,wdDialogFormatAddrFonts,103,"Points, Underline, Color, StrikeThrough, Superscript, Subscript, Hidden, SmallCaps, AllCaps, Spacing, Position, Kerning, KerningMin, Default, Tab, Font, Bold, Italic, DoubleStrikeThrough, Shadow, Outline, Emboss, Engrave, Scale, Animations, CharAccent, FontMajor, FontLowAnsi, FontHighAnsi, CharacterWidthGrid, ColorRGB, UnderlineColor, PointsBi, ColorBi, FontNameBi, BoldBi, ItalicBi, DiacColor"
WdWordDialog,Enumeration,wdDialogEditPasteSpecial,111,"IconNumber, Link, DisplayIcon, Class, DataType, IconFileName, Caption, Floating"
WdWordDialog,Enumeration,wdDialogEditFind,112,"Find, Replace, Direction, MatchCase, WholeWord, PatternMatch, SoundsLike, FindNext, ReplaceOne, ReplaceAll, Format, Wrap, FindAllWordForms, MatchByte, FuzzyFind, Destination, CorrectEnd, MatchKashida, MatchDiacritics, MatchAlefHamza, MatchControl"
WdWordDialog,Enumeration,wdDialogEditReplace,117,"Find, Replace, Direction, MatchCase, WholeWord, PatternMatch, SoundsLike, FindNext, ReplaceOne, ReplaceAll, Format, Wrap, FindAllWordForms, MatchByte, FuzzyFind, Destination, CorrectEnd, MatchKashida, MatchDiacritics, MatchAlefHamza, MatchControl"
WdWordDialog,Enumeration,wdDialogEditStyle,120,(none)
WdWordDialog,Enumeration,wdDialogEditLinks,124,"UpdateMode, Locked, SavePictureInDoc, UpdateNow, OpenSource, KillLink, Link, Application, Item, FileName, PreserveFormatLinkUpdate"
WdWordDialog,Enumeration,wdDialogEditObject,125,Verb
WdWordDialog,Enumeration,wdDialogTableToText,128,(none)
WdWordDialog,Enumeration,wdDialogTextToTable,127,(none)
WdWordDialog,Enumeration,wdDialogTableInsertTable,129,(none)
WdWordDialog,Enumeration,wdDialogTableInsertCells,130,(none)
WdWordDialog,Enumeration,wdDialogTableInsertRow,131,(none)
WdWordDialog,Enumeration,wdDialogTableDeleteCells,133,(none)
WdWordDialog,Enumeration,wdDialogTableSplitCells,137,(none)
WdWordDialog,Enumeration,wdDialogTableRowHeight,142,(none)
WdWordDialog,Enumeration,wdDialogTableColumnWidth,143,(none)
WdWordDialog,Enumeration,wdDialogToolsCustomize,152,(none)
WdWordDialog,Enumeration,wdDialogInsertBreak,159,Type
WdWordDialog,Enumeration,wdDialogInsertSymbol,162,"Font, Tab, CharNum, CharNumLow, Unicode, Hint"
WdWordDialog,Enumeration,wdDialogInsertPicture,163,"Name, LinkToFile, New, FloatOverText"
WdWordDialog,Enumeration,wdDialogInsertFile,164,"Name, Range, ConfirmConversions, Link, Attachment"
WdWordDialog,Enumeration,wdDialogInsertDateTime,165,"DateTimePic, InsertAsField, DbCharField, DateLanguage, CalendarType"
WdWordDialog,Enumeration,wdDialogInsertField,166,Field
WdWordDialog,Enumeration,wdDialogInsertMergeField,167,"MergeField, WordField"
WdWordDialog,Enumeration,wdDialogInsertBookmark,168,"Name, SortBy, Add, Delete, Goto, Hidden"
WdWordDialog,Enumeration,wdDialogMarkIndexEntry,169,(none)
WdWordDialog,Enumeration,wdDialogInsertIndex,170,"Outline, Fields, From, To, TableId, AddedStyles, Caption, HeadingSeparator, Replace, MarkEntry, AutoMark, MarkCitation, Type, RightAlignPageNumbers, Passim, KeepFormatting, Columns, Category, Label, ShowPageNumbers, AccentedLetters, Filter, SortBy, Leader, TOCUseHyperlinks, TOCHidePageNumInWeb, IndexLanguage, UseOutlineLevel"
WdWordDialog,Enumeration,wdDialogInsertTableOfContents,171,"Outline, Fields, From, To, TableId, AddedStyles, Caption, HeadingSeparator, Replace, MarkEntry, AutoMark, MarkCitation, Type, RightAlignPageNumbers, Passim, KeepFormatting, Columns, Category, Label, ShowPageNumbers, AccentedLetters, Filter, SortBy, Leader, TOCUseHyperlinks, TOCHidePageNumInWeb, IndexLanguage, UseOutlineLevel"
WdWordDialog,Enumeration,wdDialogInsertObject,172,"IconNumber, FileName, Link, DisplayIcon, Tab, Class, IconFileName, Caption, Floating"
WdWordDialog,Enumeration,wdDialogToolsCreateEnvelope,173,(none)
WdWordDialog,Enumeration,wdDialogFormatFont,174,"Points, Underline, Color, StrikeThrough, Superscript, Subscript, Hidden, SmallCaps, AllCaps, Spacing, Position, Kerning, KerningMin, Default, Tab, Font, Bold, Italic, DoubleStrikeThrough, Shadow, Outline, Emboss, Engrave, Scale, Animations, CharAccent, FontMajor, FontLowAnsi, FontHighAnsi, CharacterWidthGrid, ColorRGB, UnderlineColor, PointsBi, ColorBi, FontNameBi, BoldBi, ItalicBi, DiacColor"
WdWordDialog,Enumeration,wdDialogFormatParagraph,175,"LeftIndent, RightIndent, Before, After, LineSpacingRule, LineSpacing, Alignment, WidowControl, KeepWithNext, KeepTogether, PageBreak, NoLineNum, DontHyphen, Tab, FirstIndent, OutlineLevel, Kinsoku, WordWrap, OverflowPunct, TopLinePunct, AutoSpaceDE, LineHeightGrid, AutoSpaceDN, CharAlign, CharacterUnitLeftIndent, AdjustRight, CharacterUnitFirstIndent, CharacterUnitRightIndent, LineUnitBefore, LineUnitAfter, NoSpaceBetweenParagraphsOfSameStyle, OrientationBi"
WdWordDialog,Enumeration,wdDialogFormatSectionLayout,176,"SectionStart, VertAlign, Endnotes, LineNum, StartingNum, FromText, CountBy, NumMode, SectionType"
WdWordDialog,Enumeration,wdDialogFormatColumns,177,"Columns, ColumnNo, ColumnWidth, ColumnSpacing, EvenlySpaced, ApplyColsTo, ColLine, StartNewCol, FlowColumnsRtl"
WdWordDialog,Enumeration,wdDialogFileDocumentLayout,178,"Tab, PaperSize, TopMargin, BottomMargin, LeftMargin, RightMargin, Gutter, PageWidth, PageHeight, Orientation, FirstPage, OtherPages, VertAlign, ApplyPropsTo, Default, FacingPages, HeaderDistance, FooterDistance, SectionStart, OddAndEvenPages, DifferentFirstPage, Endnotes, LineNum, StartingNum, FromText, CountBy, NumMode, TwoOnOne, GutterPosition, LayoutMode, CharsLine, LinesPage, CharPitch, LinePitch, DocFontName, DocFontSize, PageColumns, TextFlow, FirstPageOnLeft, SectionType, RTLAlignment"
WdWordDialog,Enumeration,wdDialogFilePageSetup,178,"Tab, PaperSize, TopMargin, BottomMargin, LeftMargin, RightMargin, Gutter, PageWidth, PageHeight, Orientation, FirstPage, OtherPages, VertAlign, ApplyPropsTo, Default, FacingPages, HeaderDistance, FooterDistance, SectionStart, OddAndEvenPages, DifferentFirstPage, Endnotes, LineNum, StartingNum, FromText, CountBy, NumMode, TwoOnOne, GutterPosition, LayoutMode, CharsLine, LinesPage, CharPitch, LinePitch, DocFontName, DocFontSize, PageColumns, TextFlow, FirstPageOnLeft, SectionType, RTLAlignment, FolioPrint"
WdWordDialog,Enumeration,wdDialogFormatTabs,179,"Position, DefTabs, Align, Leader, Set, Clear, ClearAll"
WdWordDialog,Enumeration,wdDialogFormatStyle,180,"Name, Delete, Merge, NewName, BasedOn, NextStyle, Type, FileName, Source, AddToTemplate, Define, Rename, Apply, New, Link"
WdWordDialog,Enumeration,wdDialogFormatDefineStyleFont,181,"Points, Underline, Color, StrikeThrough, Superscript, Subscript, Hidden, SmallCaps, AllCaps, Spacing, Position, Kerning, KerningMin, Default, Tab, Font, Bold, Italic, DoubleStrikeThrough, Shadow, Outline, Emboss, Engrave, Scale, Animations, CharAccent, FontMajor, FontLowAnsi, FontHighAnsi, CharacterWidthGrid, ColorRGB, UnderlineColor, PointsBi, ColorBi, FontNameBi, BoldBi, ItalicBi, DiacColor"
WdWordDialog,Enumeration,wdDialogFormatDefineStylePara,182,"LeftIndent, RightIndent, Before, After, LineSpacingRule, LineSpacing, Alignment, WidowControl, KeepWithNext, KeepTogether, PageBreak, NoLineNum, DontHyphen, Tab, FirstIndent, OutlineLevel, Kinsoku, WordWrap, OverflowPunct, TopLinePunct, AutoSpaceDE, LineHeightGrid, AutoSpaceDN, CharAlign, CharacterUnitLeftIndent, AdjustRight, CharacterUnitFirstIndent, CharacterUnitRightIndent, LineUnitBefore, LineUnitAfter, NoSpaceBetweenParagraphsOfSameStyle, OrientationBi"
WdWordDialog,Enumeration,wdDialogFormatDefineStyleTabs,183,"Position, DefTabs, Align, Leader, Set, Clear, ClearAll"
WdWordDialog,Enumeration,wdDialogFormatDefineStyleFrame,184,"Wrap, WidthRule, FixedWidth, HeightRule, FixedHeight, PositionHorz, PositionHorzRel, DistFromText, PositionVert, PositionVertRel, DistVertFromText, MoveWithText, LockAnchor, RemoveFrame"
WdWordDialog,Enumeration,wdDialogFormatDefineStyleBorders,185,"ApplyTo, Shadow, TopBorder, LeftBorder, BottomBorder, RightBorder, HorizBorder, VertBorder, TopColor, LeftColor, BottomColor, RightColor, HorizColor, VertColor, FromText, Shading, Foreground, Background, Tab, FineShading, TopStyle, LeftStyle, BottomStyle, RightStyle, HorizStyle, VertStyle, TopWeight, LeftWeight, BottomWeight, RightWeight, HorizWeight, VertWeight, BorderObjectType, BorderArtWeight, BorderArt, FromTextTop, FromTextBottom, FromTextLeft, FromTextRight, OffsetFrom, InFront, SurroundHeader, SurroundFooter, JoinBorder, LineColor, WhichPages, TL2BRBorder, TR2BLBorder, TL2BRColor, TR2BLColor, TL2BRStyle, TR2BLStyle, TL2BRWeight, TR2BLWeight, ForegroundRGB, BackgroundRGB, TopColorRGB, LeftColorRGB, BottomColorRGB, RightColorRGB, HorizColorRGB, VertColorRGB, TL2BRColorRGB, TR2BLColorRGB, LineColorRGB"
WdWordDialog,Enumeration,wdDialogFormatDefineStyleLang,186,"Language, CheckLanguage, Default, NoProof"
WdWordDialog,Enumeration,wdDialogFormatPicture,187,"SetSize, CropLeft, CropRight, CropTop, CropBottom, ScaleX, ScaleY, SizeX, SizeY"
WdWordDialog,Enumeration,wdDialogToolsLanguage,188,(none)
WdWordDialog,Enumeration,wdDialogFormatBordersAndShading,189,"ApplyTo, Shadow, TopBorder, LeftBorder, BottomBorder, RightBorder, HorizBorder, VertBorder, TopColor, LeftColor, BottomColor, RightColor, HorizColor, VertColor, FromText, Shading, Foreground, Background, Tab, FineShading, TopStyle, LeftStyle, BottomStyle, RightStyle, HorizStyle, VertStyle, TopWeight, LeftWeight, BottomWeight, RightWeight, HorizWeight, VertWeight, BorderObjectType, BorderArtWeight, BorderArt, FromTextTop, FromTextBottom, FromTextLeft, FromTextRight, OffsetFrom, InFront, SurroundHeader, SurroundFooter, JoinBorder, LineColor, WhichPages, TL2BRBorder, TR2BLBorder, TL2BRColor, TR2BLColor, TL2BRStyle, TR2BLStyle, TL2BRWeight, TR2BLWeight, ForegroundRGB, BackgroundRGB, TopColorRGB, LeftColorRGB, BottomColorRGB, RightColorRGB, HorizColorRGB, VertColorRGB, TL2BRColorRGB, TR2BLColorRGB, LineColorRGB"
WdWordDialog,Enumeration,wdDialogFormatFrame,190,"Wrap, WidthRule, FixedWidth, HeightRule, FixedHeight, PositionHorz, PositionHorzRel, DistFromText, PositionVert, PositionVertRel, DistVertFromText, MoveWithText, LockAnchor, RemoveFrame"
WdWordDialog,Enumeration,wdDialogToolsThesaurus,194,(none)
WdWordDialog,Enumeration,wdDialogToolsHyphenation,195,(none)
WdWordDialog,Enumeration,wdDialogToolsBulletsNumbers,196,(none)
WdWordDialog,Enumeration,wdDialogToolsHighlightChanges,197,(none)
WdWordDialog,Enumeration,wdDialogToolsRevisions,197,(none)
WdWordDialog,Enumeration,wdDialogToolsCompareDocuments,198,(none)
WdWordDialog,Enumeration,wdDialogTableSort,199,(none)
WdWordDialog,Enumeration,wdDialogToolsOptionsGeneral,203,(none)
WdWordDialog,Enumeration,wdDialogToolsOptionsView,204,(none)
WdWordDialog,Enumeration,wdDialogToolsAdvancedSettings,206,(none)
WdWordDialog,Enumeration,wdDialogToolsOptionsPrint,208,(none)
WdWordDialog,Enumeration,wdDialogToolsOptionsSave,209,(none)
WdWordDialog,Enumeration,wdDialogToolsOptionsSpellingAndGrammar,211,(none)
WdWordDialog,Enumeration,wdDialogToolsOptionsUserInfo,213,(none)
