Owner,Kind,Constant,Value,Description
OldConstants,Module,A_ENTIRE,1,
OldConstants,Module,A_START,2,
OldConstants,Module,A_UP,0,
OldConstants,Module,A_DOWN,1,
OldConstants,Module,A_CURRENT,1,
OldConstants,Module,A_ALL,0,
OldConstants,Module,A_PREVIOUS,0,
OldConstants,Module,A_NEXT,1,
OldConstants,Module,A_FIRST,2,
OldConstants,Module,A_LAST,3,
OldConstants,Module,A_GOTO,4,
OldConstants,Module,A_NEWREC,5,
OldConstants,Module,A_NORMAL,0,
OldConstants,Module,A_DESIGN,1,
OldConstants,Module,A_PREVIEW,2,
OldConstants,Module,A_FORMDS,3,
OldConstants,Module,A_ADD,0,
OldConstants,Module,A_EDIT,1,
OldConstants,Module,A_READONLY,2,
OldConstants,Module,A_HIDDEN,1,
OldConstants,Module,A_ICON,2,
OldConstants,Module,A_DIALOG,3,
OldConstants,Module,A_PRINTALL,0,
OldConstants,Module,A_SELECTION,1,
OldConstants,Module,A_PAGES,2,
OldConstants,Module,A_HIGH,0,
OldConstants,Module,A_MEDIUM,1,
OldConstants,Module,A_LOW,2,
OldConstants,Module,A_DRAFT,3,
OldConstants,Module,A_PROMPT,0,
OldConstants,Module,A_SAVE,1,
OldConstants,Module,A_EXIT,2,
OldConstants,Module,A_IMPORT,0,
OldConstants,Module,A_EXPORT,1,
OldConstants,Module,A_ATTACH,2,
OldConstants,Module,A_IMPORTDELIM,0,
OldConstants,Module,A_IMPORTFIXED,1,
OldConstants,Module,A_EXPORTDELIM,2,
OldConstants,Module,A_EXPORTFIXED,3,
OldConstants,Module,A_EXPORTMERGE,4,
OldConstants,Module,OLE_CHANGED,0,
OldConstants,Module,OLE_SAVED,1,
OldConstants,Module,OLE_CLOSED,2,
OldConstants,Module,OLE_RENAMED,3,
OldConstants,Module,OLE_RELEASE,5,
OldConstants,Module,SHIFT_MASK,1,
OldConstants,Module,CTRL_MASK,2,
OldConstants,Module,ALT_MASK,4,
OldConstants,Module,LEFT_BUTTON,1,
OldConstants,Module,RIGHT_BUTTON,2,
OldConstants,Module,MIDDLE_BUTTON,4,
OldConstants,Module,DATA_ERRCONTINUE,0,
OldConstants,Module,DATA_ERRDISPLAY,1,
OldConstants,Module,DATA_ERRADDED,2,
OldConstants,Module,LB_INITIALIZE,0,
OldConstants,Module,LB_OPEN,1,
OldConstants,Module,LB_GETROWCOUNT,3,
OldConstants,Module,LB_GETCOLUMNCOUNT,4,
OldConstants,Module,LB_GETCOLUMNWIDTH,5,
OldConstants,Module,LB_GETVALUE,6,
OldConstants,Module,LB_GETFORMAT,7,
OldConstants,Module,LB_CLOSE,8,
OldConstants,Module,LB_END,9,
OldConstants,Module,SYSCMD_INITMETER,1,
OldConstants,Module,SYSCMD_UPDATEMETER,2,
OldConstants,Module,SYSCMD_REMOVEMETER,3,
OldConstants,Module,SYSCMD_SETSTATUS,4,
OldConstants,Module,SYSCMD_CLEARSTATUS,5,
OldConstants,Module,SYSCMD_RUNTIME,6,
OldConstants,Module,SYSCMD_ACCESSVER,7,
OldConstants,Module,SYSCMD_INIFILE,8,
OldConstants,Module,SYSCMD_ACCESSDIR,9,
OldConstants,Module,SYSCMD_GETOBJECTSTATE,10,
OldConstants,Module,SYSCMD_CLEARHELPTOPIC,11,
OldConstants,Module,OBJSTATE_OPEN,1,
OldConstants,Module,OBJSTATE_NEW,4,
OldConstants,Module,OBJSTATE_DIRTY,2,
OldConstants,Module,A_DELETE_V2,7,
OldConstants,Module,A_SELECTRECORD_V2,8,
OldConstants,Module,A_SELECTALLRECORDS_V2,9,
OldConstants,Module,A_TOOLBAR_YES,0,
OldConstants,Module,A_TOOLBAR_WHERE_APPROP,1,
OldConstants,Module,A_TOOLBAR_NO,2,
OldConstants,Module,DELETE_OK,0,
OldConstants,Module,DELETE_CANCEL,1,
OldConstants,Module,DELETE_USER_CANCEL,2,
OldConstants,Module,DB_SEC_FRMRPT_READDEF,4,
OldConstants,Module,DB_SEC_FRMRPT_WRITEDEF,65548,
OldConstants,Module,DB_SEC_FRMRPT_EXECUTE,256,
OldConstants,Module,DB_SEC_MAC_READDEF,10,
OldConstants,Module,DB_SEC_MAC_WRITEDEF,65542,
OldConstants,Module,DB_SEC_MAC_EXECUTE,8,
OldConstants,Module,DB_SEC_MOD_READDEF,2,
OldConstants,Module,DB_SEC_MOD_WRITEDEF,65542,
OldConstants,Module,A_MENU_VER1X,11,
OldConstants,Module,A_MENU_VER20,20,
OldConstants,Module,A_FORMATRTF,"""Rich Text Format (*.rtf)""",
OldConstants,Module,A_FORMATXLS,"""Microsoft Excel (*.xls)""",
OldConstants,Module,A_FORMATTXT,"""MS-DOS Text (*.txt)""",
OldConstants,Module,DB_OPEN_TABLE,1,
OldConstants,Module,DB_OPEN_DYNASET,2,
OldConstants,Module,DB_OPEN_SNAPSHOT,4,
OldConstants,Module,DB_DENYWRITE,1,
OldConstants,Module,DB_DENYREAD,2,
OldConstants,Module,DB_READONLY,4,
OldConstants,Module,DB_APPENDONLY,8,
OldConstants,Module,DB_INCONSISTENT,16,
OldConstants,Module,DB_CONSISTENT,32,
OldConstants,Module,DB_SQLPASSTHROUGH,64,
OldConstants,Module,DB_FAILONERROR,128,
OldConstants,Module,DB_FORWARDONLY,256,
OldConstants,Module,DB_OPTIONINIPATH,1,
OldConstants,Module,DB_FIXEDFIELD,1,
OldConstants,Module,DB_VARIABLEFIELD,2,
OldConstants,Module,DB_AUTOINCRFIELD,16,
OldConstants,Module,DB_UPDATABLEFIELD,32,
OldConstants,Module,DB_DESCENDING,1,
OldConstants,Module,DB_BOOLEAN,1,
OldConstants,Module,DB_BYTE,2,
OldConstants,Module,DB_INTEGER,3,
OldConstants,Module,DB_LONG,4,
OldConstants,Module,DB_CURRENCY,5,
OldConstants,Module,DB_SINGLE,6,
OldConstants,Module,DB_DOUBLE,7,
OldConstants,Module,DB_DATE,8,
OldConstants,Module,DB_TEXT,10,
OldConstants,Module,DB_LONGBINARY,11,
OldConstants,Module,DB_MEMO,12,
OldConstants,Module,DB_RELATIONUNIQUE,1,
OldConstants,Module,DB_RELATIONDONTENFORCE,2,
OldConstants,Module,DB_RELATIONINHERITED,4,
OldConstants,Module,DB_RELATIONUPDATECASCADE,256,
OldConstants,Module,DB_RELATIONDELETECASCADE,4096,
OldConstants,Module,DB_RELATIONLEFT,16777216,
OldConstants,Module,DB_RELATIONRIGHT,33554432,
OldConstants,Module,DB_ATTACHEXCLUSIVE,65536,
OldConstants,Module,DB_ATTACHSAVEPWD,131072,
OldConstants,Module,DB_SYSTEMOBJECT,-2147483646,
OldConstants,Module,DB_ATTACHEDTABLE,1073741824,
OldConstants,Module,DB_ATTACHEDODBC,536870912,
OldConstants,Module,DB_HIDDENOBJECT,1,
OldConstants,Module,DB_TABLE,1,
OldConstants,Module,DB_QUERYDEF,5,
OldConstants,Module,DB_QSELECT,0,
OldConstants,Module,DB_QACTION,240,
OldConstants,Module,DB_QCROSSTAB,16,
OldConstants,Module,DB_QDELETE,32,
OldConstants,Module,DB_QUPDATE,48,
OldConstants,Module,DB_QAPPEND,64,
OldConstants,Module,DB_QMAKETABLE,80,
OldConstants,Module,DB_QDDL,96,
OldConstants,Module,DB_QSQLPASSTHROUGH,112,
OldConstants,Module,DB_QSETOPERATION,128,
OldConstants,Module,DB_QSPTBULK,144,
OldConstants,Module,DB_UNIQUE,1,
OldConstants,Module,DB_PRIMARY,2,
OldConstants,Module,DB_PROHIBITNULL,4,
OldConstants,Module,DB_IGNORENULL,8,
OldConstants,Module,DB_LANG_ARABIC,""";LANGID=0x0401;CP=1256;COUNTRY=0""",
OldConstants,Module,DB_LANG_CZECH,""";LANGID=0x0405;CP=1250;COUNTRY=0""",
OldConstants,Module,DB_LANG_DUTCH,""";LANGID=0x0413;CP=1252;COUNTRY=0""",
OldConstants,Module,DB_LANG_GENERAL,""";LANGID=0x0409;CP=1252;COUNTRY=0""",
OldConstants,Module,DB_LANG_GREEK,""";LANGID=0x0408;CP=1253;COUNTRY=0""",
OldConstants,Module,DB_LANG_HEBREW,""";LANGID=0x040D;CP=1255;COUNTRY=0""",
OldConstants,Module,DB_LANG_HUNGARIAN,""";LANGID=0x040E;CP=1250;COUNTRY=0""",
OldConstants,Module,DB_LANG_ICELANDIC,""";LANGID=0x040F;CP=1252;COUNTRY=0""",
OldConstants,Module,DB_LANG_NORDIC,""";LANGID=0x041D;CP=1252;COUNTRY=0""",
OldConstants,Module,DB_LANG_NORWDAN,""";LANGID=0x0414;CP=1252;COUNTRY=0""",
OldConstants,Module,DB_LANG_POLISH,""";LANGID=0x0415;CP=1250;COUNTRY=0""",
OldConstants,Module,DB_LANG_CYRILLIC,""";LANGID=0x0419;CP=1251;COUNTRY=0""",
OldConstants,Module,DB_LANG_SPANISH,""";LANGID=0x040A;CP=1252;COUNTRY=0""",
OldConstants,Module,DB_LANG_SWEDFIN,""";LANGID=0x040B;CP=1252;COUNTRY=0""",
OldConstants,Module,DB_LANG_TURKISH,""";LANGID=0x041F;CP=1254;COUNTRY=0""",
OldConstants,Module,DB_VERSION10,1,
OldConstants,Module,DB_ENCRYPT,2,
OldConstants,Module,DB_DECRYPT,4,
OldConstants,Module,DB_VERSION11,8,
OldConstants,Module,DB_VERSION20,16,
OldConstants,Module,DB_SORTARABIC,267,
OldConstants,Module,DB_SORTCYRILLIC,263,
OldConstants,Module,DB_SORTCZECH,264,
OldConstants,Module,DB_SORTDUTCH,259,
OldConstants,Module,DB_SORTGENERAL,256,
OldConstants,Module,DB_SORTGREEK,269,
OldConstants,Module,DB_SORTHEBREW,268,
OldConstants,Module,DB_SORTHUNGARIAN,265,
OldConstants,Module,DB_SORTICELANDIC,262,
OldConstants,Module,DB_SORTNORWDAN,261,
OldConstants,Module,DB_SORTPDXINTL,4096,
OldConstants,Module,DB_SORTPDXNOR,4098,
OldConstants,Module,DB_SORTPDXSWE,4097,
OldConstants,Module,DB_SORTPOLISH,266,
OldConstants,Module,DB_SORTSPANISH,258,
OldConstants,Module,DB_SORTSWEDFIN,260,
OldConstants,Module,DB_SORTTURKISH,270,
OldConstants,Module,DB_SORTUNDEFINED,-1,
OldConstants,Module,DB_FREELOCKS,1,
OldConstants,Module,DB_SEC_NOACCESS,0,
OldConstants,Module,DB_SEC_FULLACCESS,1048575,
OldConstants,Module,DB_SEC_DELETE,65536,
OldConstants,Module,DB_SEC_READSEC,131072,
OldConstants,Module,DB_SEC_WRITESEC,262144,
OldConstants,Module,DB_SEC_WRITEOWNER,524288,
OldConstants,Module,DB_SEC_DBCREATE,1,
OldConstants,Module,DB_SEC_DBOPEN,2,
OldConstants,Module,DB_SEC_DBEXCLUSIVE,4,
OldConstants,Module,DB_SEC_CREATE,1,
OldConstants,Module,DB_SEC_READDEF,4,
OldConstants,Module,DB_SEC_WRITEDEF,65548,
OldConstants,Module,DB_SEC_RETRIEVEDATA,20,
OldConstants,Module,DB_SEC_INSERTDATA,32,
OldConstants,Module,DB_SEC_REPLACEDATA,64,
OldConstants,Module,DB_SEC_DELETEDATA,128,
ProcKind,Enumeration,Proc,0,
ProcKind,Enumeration,Let,1,
ProcKind,Enumeration,Set,2,
ProcKind,Enumeration,Get,3,
RefKind,Enumeration,TypeLib,0,
RefKind,Enumeration,Project,1,
